sku_id,nome_produto,categoria,subcategoria,fornecedor_id,lead_time_reposicao,custo_unitario,preco_venda_sugerido,estoque_fisico,estoque_reservado,estoque_disponivel,ponto_pedido,data_ultima_entrada,status_disponibilidade,shelf_life_dias,volume_m3,capital_imobilizado_custo,capital_potencial_venda,spread_markup_sugerido,em_risco_ruptura,is_descontinuado
SKU-01458,Sérum Facial Exclusivo Bege,Beleza,Sérum Facial,FORN-016,52,238.15,582.15,163,17,146,120,2023-03-23,Em Estoque,350,0.1005,34769.9,84993.9,2.44,False,False
SKU-01459,Relógio de Parede Sport Bege,Lifestyle,Relógio de Parede,FORN-002,10,363.01,581.68,106,13,93,10,2023-01-01,Em Estoque,448,0.1891,33759.93,54096.24,1.6,False,False
SKU-01460,Luminária Sustentável Azul,Lifestyle,Luminária,FORN-076,48,252.63,405.57,266,73,193,33,2023-05-04,Em Estoque,448,0.0023,48757.59,78275.01,1.61,False,False
SKU-01461,Base Líquida Edição Limitada Nude,Beleza,Base Líquida,FORN-097,15,77.86,153.86,350,63,287,61,2024-12-27,Em Estoque,724,0.4726,22345.82,44157.82,1.98,False,False
SKU-01462,Blush Sport Nude,Beleza,Blush,FORN-006,57,23.38,67.15,172,19,153,149,2023-09-14,Em Estoque,430,0.0213,3577.14,10273.95,2.87,False,False
SKU-01463,Camisa Social Luxo Nude,Moda,Camisa Social,FORN-066,9,280.03,559.63,121,15,106,124,2023-02-17,Estoque Crítico,448,0.4413,29683.18,59320.78,2.0,True,False
SKU-01464,Top Artesanal Prata,Moda,Top,FORN-083,10,283.84,603.89,144,19,125,48,2023-04-21,Em Estoque,448,0.4241,35480.0,75486.25,2.13,False,False
SKU-01465,Blusa de Tricô Moderno Verde,Moda,Blusa de Tricô,FORN-098,52,125.54,283.44,457,64,393,82,2025-12-09,Em Estoque,448,0.2165,49337.22,111391.92,2.26,False,False
SKU-01466,Camiseta Básico Preto,Moda,Camiseta,FORN-071,7,121.46,319.48,16,4,12,33,2025-09-05,Estoque Crítico,448,0.4604,1457.52,3833.76,2.63,True,False
SKU-01467,Planta Artificial Sustentável Nude,Lifestyle,Planta Artificial,FORN-099,9,387.9,713.3,456,100,356,46,2023-09-12,Em Estoque,448,0.0359,138092.4,253934.8,1.84,False,False
SKU-01468,Blusa de Tricô Clássico Dourado,Moda,Blusa de Tricô,FORN-030,10,262.13,500.21,627,88,539,126,2023-01-10,Em Estoque,448,0.3103,141288.07,269613.19,1.91,False,False
SKU-01469,Lenço Clássico Prata,Acessórios,Lenço,FORN-090,10,60.73,108.46,214,8,206,55,2025-06-12,Em Estoque,448,0.1441,12510.38,22342.76,1.79,False,False
SKU-01470,Mochila Básico Preto,Acessórios,Mochila,FORN-008,59,248.61,484.91,135,27,108,114,2023-01-03,Estoque Crítico,448,0.0648,26849.88,52370.28,1.95,True,False
SKU-01471,Vestido Sustentável Branco,Moda,Vestido,FORN-004,47,294.89,823.63,530,145,385,119,2023-06-03,Em Estoque,448,0.3278,113532.65,317097.55,2.79,False,False
SKU-01472,Regata Sport Verde,Moda,Regata,FORN-002,12,299.46,687.67,1190,132,1058,89,2024-12-02,Em Estoque,448,0.1534,316828.68,727554.86,2.3,False,False
SKU-01473,Vestido Sustentável Vermelho,Moda,Vestido,FORN-029,54,165.47,520.61,109,21,88,70,2023-06-16,Em Estoque,448,0.3995,14561.36,45813.68,3.15,False,False
SKU-01474,Meias Slim Dourado,Acessórios,Meias,FORN-020,53,109.25,272.4,215,10,205,135,2024-09-06,Em Estoque,448,0.1596,22396.25,55842.0,2.49,False,False
SKU-01475,Top Clássico Dourado,Moda,Top,FORN-086,7,169.81,539.82,521,107,414,109,2024-12-26,Em Estoque,448,0.0772,70301.34,223485.48,3.18,False,False
SKU-01476,Calça Jeans Artesanal Dourado,Moda,Calça Jeans,FORN-053,13,187.96,558.24,276,37,239,131,2024-02-22,Em Estoque,448,0.031,44922.44,133419.36,2.97,False,False
SKU-01477,Camiseta Premium Vermelho,Moda,Camiseta,FORN-014,13,135.26,338.83,308,16,292,70,2024-05-26,Em Estoque,448,0.0278,39495.92,98938.36,2.51,False,False
SKU-01478,Luminária Exclusivo Bege,Lifestyle,Luminária,FORN-015,49,53.01,151.87,221,32,189,101,2023-06-09,Em Estoque,448,0.0869,10018.89,28703.43,2.86,False,False
SKU-01479,Cinto Sport Rosa,Acessórios,Cinto,FORN-037,15,330.98,935.44,51,15,36,60,2025-09-03,Estoque Crítico,448,0.2661,11915.28,33675.84,2.83,True,False
SKU-01480,Sérum Facial Luxo Vermelho,Beleza,Sérum Facial,FORN-030,9,105.63,283.45,403,36,367,138,2025-03-24,Em Estoque,709,0.1393,38766.21,104026.15,2.68,False,False
SKU-01481,Planta Artificial Premium Vermelho,Lifestyle,Planta Artificial,FORN-052,53,349.15,568.86,433,25,408,35,2023-03-03,Em Estoque,448,0.4392,142453.2,232094.88,1.63,False,False
SKU-01482,Top Sport Rosa,Moda,Top,FORN-011,7,113.91,187.6,725,79,646,145,2024-01-27,Em Estoque,448,0.2488,73585.86,121189.6,1.65,False,False
SKU-01483,Legging Urban Prata,Moda,Legging,FORN-050,46,395.23,760.51,63,6,57,36,2025-08-18,Em Estoque,448,0.3118,22528.11,43349.07,1.92,False,False
SKU-01484,Bolsa de Couro Básico Branco,Acessórios,Bolsa de Couro,FORN-036,5,376.58,728.97,470,121,349,39,2023-02-25,Em Estoque,448,0.374,131426.42,254410.53,1.94,False,False
SKU-01485,Blush Delicado Prata,Beleza,Blush,FORN-054,46,316.66,559.84,322,96,226,109,2023-06-22,Em Estoque,232,0.3612,71565.16,126523.84,1.77,False,False
SKU-01486,Camisa Social Urban Rosa,Moda,Camisa Social,FORN-082,59,332.16,706.12,373,80,293,40,2023-04-15,Em Estoque,448,0.1695,97322.88,206893.16,2.13,False,False
SKU-01487,Calça Jeans Premium Dourado,Moda,Calça Jeans,FORN-022,59,218.58,350.94,140,38,102,24,2025-04-15,Em Estoque,448,0.2083,22295.16,35795.88,1.61,False,False
SKU-01488,Perfume Sport Prata,Beleza,Perfume,FORN-015,60,390.86,722.08,457,51,406,108,2024-08-16,Em Estoque,676,0.1701,158689.16,293164.48,1.85,False,False
SKU-01489,Saia Edição Limitada Prata,Moda,Saia,FORN-014,5,89.18,183.61,15,4,11,103,2024-08-28,Estoque Crítico,448,0.4852,980.98,2019.71,2.06,True,False
SKU-01490,Vestido Urban Rosa,Moda,Vestido,FORN-086,9,93.78,265.29,218,23,195,51,2023-07-19,Descontinuado,448,0.4967,18287.1,51731.55,2.83,False,True
SKU-01491,Condicionador Edição Limitada Prata,Beleza,Condicionador,FORN-046,59,118.64,316.32,0,0,0,123,2025-11-12,Ruptura,301,0.1237,0.0,0.0,2.67,True,False
SKU-01492,Caderno Sport Bege,Lifestyle,Caderno,FORN-012,10,40.87,72.94,208,57,151,86,2023-07-03,Descontinuado,448,0.4639,6171.37,11013.94,1.78,False,True
SKU-01493,Blusa de Tricô Premium Prata,Moda,Blusa de Tricô,FORN-099,9,359.26,664.8,216,14,202,147,2023-10-05,Em Estoque,448,0.4278,72570.52,134289.6,1.85,False,False
SKU-01494,Protetor Solar Premium Preto,Beleza,Protetor Solar,FORN-039,6,300.66,770.02,414,9,405,13,2024-04-02,Em Estoque,557,0.4559,121767.3,311858.1,2.56,False,False
SKU-01495,Sombra Oversize Prata,Beleza,Sombra,FORN-050,54,173.63,498.44,0,0,0,69,2024-09-03,Ruptura,513,0.0095,0.0,0.0,2.87,True,False
SKU-01496,Shorts Sustentável Vermelho,Moda,Shorts,FORN-034,49,206.42,601.18,599,31,568,91,2024-04-18,Em Estoque,448,0.3725,117246.56,341470.24,2.91,False,False
SKU-01497,Carteira Clássico Prata,Acessórios,Carteira,FORN-099,6,364.22,1111.66,168,6,162,44,2023-10-12,Em Estoque,448,0.2494,59003.64,180088.92,3.05,False,False
SKU-01498,Blusa de Tricô Slim Bege,Moda,Blusa de Tricô,FORN-049,15,37.33,99.83,612,58,554,108,2023-03-10,Em Estoque,448,0.2181,20680.82,55305.82,2.67,False,False
SKU-01499,Caderno Delicado Rosa,Lifestyle,Caderno,FORN-055,59,198.05,328.5,33,7,26,36,2023-08-07,Estoque Crítico,448,0.0315,5149.3,8541.0,1.66,True,False
SKU-01500,Base Líquida Oversize Vermelho,Beleza,Base Líquida,FORN-034,60,221.99,582.93,117,30,87,25,2023-02-16,Em Estoque,722,0.009,19313.13,50714.91,2.63,False,False
SKU-01501,Saia Slim Branco,Moda,Saia,FORN-039,13,341.74,932.64,451,41,410,54,2024-05-25,Em Estoque,448,0.3429,140113.4,382382.4,2.73,False,False
SKU-01502,Máscara de Cílios Sustentável Bege,Beleza,Máscara de Cílios,FORN-072,13,336.88,1076.42,229,53,176,119,2024-03-01,Em Estoque,566,0.3419,59290.88,189449.92,3.2,False,False
SKU-01503,Calça Jeans Luxo Azul,Moda,Calça Jeans,FORN-044,8,296.12,931.9,410,88,322,45,2024-10-05,Em Estoque,448,0.265,95350.64,300071.8,3.15,False,False
SKU-01504,Kit Chá Artesanal Preto,Lifestyle,Kit Chá,FORN-053,15,283.75,815.99,264,66,198,110,2025-11-08,Em Estoque,448,0.3473,56182.5,161566.02,2.88,False,False
SKU-01505,Garrafa Térmica Slim Preto,Lifestyle,Garrafa Térmica,FORN-045,5,281.18,874.4,309,18,291,131,2023-10-14,Em Estoque,448,0.4785,81823.38,254450.4,3.11,False,False
SKU-01506,Saia Edição Limitada Rosa,Moda,Saia,FORN-100,45,139.42,375.17,755,115,640,24,2025-08-17,Em Estoque,448,0.2322,89228.8,240108.8,2.69,False,False
SKU-01507,Caderno Slim Bege,Lifestyle,Caderno,FORN-056,6,242.94,724.02,123,33,90,76,2023-03-16,Em Estoque,448,0.2018,21864.6,65161.8,2.98,False,False
SKU-01508,Kit Chá Sport Azul,Lifestyle,Kit Chá,FORN-024,46,288.34,542.28,329,18,311,133,2023-02-25,Em Estoque,448,0.2329,89673.74,168649.08,1.88,False,False
SKU-01509,Blush Edição Limitada Nude,Beleza,Blush,FORN-016,60,60.51,112.73,0,0,0,50,2025-09-12,Ruptura,454,0.4187,0.0,0.0,1.86,True,False
SKU-01510,Perfume Moderno Preto,Beleza,Perfume,FORN-048,7,377.2,1107.79,489,2,487,63,2025-03-06,Descontinuado,364,0.3737,183696.4,539493.73,2.94,False,True
SKU-01511,Chapéu Delicado Prata,Acessórios,Chapéu,FORN-002,6,398.82,1206.34,94,21,73,111,2024-08-27,Estoque Crítico,448,0.0396,29113.86,88062.82,3.02,True,False
SKU-01512,Sérum Facial Luxo Branco,Beleza,Sérum Facial,FORN-058,59,355.74,1001.46,471,55,416,30,2024-04-15,Descontinuado,530,0.3429,147987.84,416607.36,2.82,False,True
SKU-01513,Colar Artesanal Azul,Acessórios,Colar,FORN-027,7,177.04,413.24,129,17,112,106,2025-04-28,Em Estoque,448,0.4044,19828.48,46282.88,2.33,False,False
SKU-01514,Shorts Delicado Dourado,Moda,Shorts,FORN-056,8,368.03,591.99,227,4,223,111,2024-05-02,Em Estoque,448,0.1755,82070.69,132013.77,1.61,False,False
SKU-01515,Planta Artificial Oversize Branco,Lifestyle,Planta Artificial,FORN-090,14,103.21,265.0,65,14,51,50,2024-03-18,Em Estoque,448,0.0809,5263.71,13515.0,2.57,False,False
SKU-01516,Batom Moderno Verde,Beleza,Batom,FORN-084,5,133.42,378.36,418,54,364,25,2023-07-23,Em Estoque,584,0.3233,48564.88,137723.04,2.84,False,False
SKU-01517,Kit Chá Luxo Bege,Lifestyle,Kit Chá,FORN-071,15,135.41,428.38,301,62,239,77,2025-12-21,Em Estoque,448,0.0127,32362.99,102382.82,3.16,False,False
SKU-01518,Planta Artificial Luxo Prata,Lifestyle,Planta Artificial,FORN-056,9,330.1,749.3,253,46,207,115,2023-03-02,Em Estoque,448,0.3329,68330.7,155105.1,2.27,False,False
SKU-01519,Chapéu Luxo Bege,Acessórios,Chapéu,FORN-077,46,83.04,235.39,462,95,367,86,2023-10-02,Em Estoque,448,0.2716,30475.68,86388.13,2.83,False,False
SKU-01520,Chapéu Moderno Bege,Acessórios,Chapéu,FORN-021,56,383.7,765.72,88,0,88,52,2023-06-03,Descontinuado,448,0.405,33765.6,67383.36,2.0,False,True
SKU-01521,Brinco Oversize Preto,Acessórios,Brinco,FORN-015,52,395.94,813.22,407,91,316,18,2023-07-19,Em Estoque,448,0.2776,125117.04,256977.52,2.05,False,False
SKU-01522,Sombra Delicado Azul,Beleza,Sombra,FORN-080,8,306.92,611.68,448,41,407,85,2023-07-06,Em Estoque,315,0.0046,124916.44,248953.76,1.99,False,False
SKU-01523,Óleo Corporal Artesanal Prata,Beleza,Óleo Corporal,FORN-083,8,66.53,194.98,403,34,369,79,2023-03-19,Em Estoque,521,0.3759,24549.57,71947.62,2.93,False,False
SKU-01524,Kit Skincare Artesanal Nude,Beleza,Kit Skincare,FORN-018,46,64.8,128.85,254,51,203,60,2023-08-15,Em Estoque,343,0.0337,13154.4,26156.55,1.99,False,False
SKU-01525,Vestido Artesanal Rosa,Moda,Vestido,FORN-083,6,235.22,715.7,350,101,249,35,2025-03-06,Em Estoque,448,0.0389,58569.78,178209.3,3.04,False,False
SKU-01526,Saia Oversize Azul,Moda,Saia,FORN-093,11,68.68,156.43,280,19,261,140,2025-07-09,Em Estoque,448,0.4488,17925.48,40828.23,2.28,False,False
SKU-01527,Camiseta Artesanal Vermelho,Moda,Camiseta,FORN-016,59,327.29,643.36,4,0,4,146,2024-06-28,Estoque Crítico,448,0.0696,1309.16,2573.44,1.97,True,False
SKU-01528,Vestido Sport Branco,Moda,Vestido,FORN-009,10,282.61,841.07,496,69,427,63,2025-03-04,Em Estoque,448,0.0534,120674.47,359136.89,2.98,False,False
SKU-01529,Camiseta Exclusivo Dourado,Moda,Camiseta,FORN-063,14,195.18,355.9,477,32,445,105,2025-12-09,Em Estoque,448,0.0775,86855.1,158375.5,1.82,False,False
SKU-01530,Regata Moderno Rosa,Moda,Regata,FORN-081,55,286.16,704.96,112,0,112,87,2025-08-16,Descontinuado,448,0.2469,32049.92,78955.52,2.46,False,True
SKU-01531,Kit Skincare Moderno Azul,Beleza,Kit Skincare,FORN-031,7,243.79,774.74,220,45,175,34,2024-10-02,Em Estoque,658,0.3585,42663.25,135579.5,3.18,False,False
SKU-01532,Luminária Slim Preto,Lifestyle,Luminária,FORN-067,55,261.89,748.21,183,47,136,144,2025-04-27,Estoque Crítico,448,0.3697,35617.04,101756.56,2.86,True,False
SKU-01533,Blusa de Tricô Sport Vermelho,Moda,Blusa de Tricô,FORN-091,60,71.29,204.01,18,2,16,111,2024-03-22,Estoque Crítico,448,0.2927,1140.64,3264.16,2.86,True,False
SKU-01534,Shorts Moderno Verde,Moda,Shorts,FORN-095,10,50.46,128.02,172,11,161,56,2024-01-25,Em Estoque,448,0.0925,8124.06,20611.22,2.54,False,False
SKU-01535,Relógio de Parede Urban Vermelho,Lifestyle,Relógio de Parede,FORN-022,54,189.94,471.8,96,18,78,74,2023-11-01,Em Estoque,448,0.4729,14815.32,36800.4,2.48,False,False
SKU-01536,Garrafa Térmica Slim Branco,Lifestyle,Garrafa Térmica,FORN-037,14,237.89,606.72,403,1,402,116,2024-03-27,Em Estoque,448,0.0208,95631.78,243901.44,2.55,False,False
SKU-01537,Sérum Facial Slim Verde,Beleza,Sérum Facial,FORN-007,14,157.3,300.56,34,7,27,82,2025-01-01,Estoque Crítico,417,0.3076,4247.1,8115.12,1.91,True,False
SKU-01538,Calça Jeans Artesanal Azul,Moda,Calça Jeans,FORN-032,10,309.95,763.09,705,118,587,33,2023-10-08,Em Estoque,448,0.0039,181940.65,447933.83,2.46,False,False
SKU-01539,Camiseta Exclusivo Bege,Moda,Camiseta,FORN-060,12,270.45,571.35,287,53,234,24,2024-07-28,Em Estoque,448,0.1414,63285.3,133695.9,2.11,False,False
SKU-01540,Caderno Premium Preto,Lifestyle,Caderno,FORN-074,55,106.74,200.41,138,27,111,33,2024-07-22,Em Estoque,448,0.1122,11848.14,22245.51,1.88,False,False
SKU-01541,Jaqueta Delicado Vermelho,Moda,Jaqueta,FORN-015,45,264.31,758.07,265,11,254,121,2024-03-07,Em Estoque,448,0.1952,67134.74,192549.78,2.87,False,False
SKU-01542,Shorts Básico Azul,Moda,Shorts,FORN-059,7,196.29,520.87,397,61,336,117,2023-07-28,Em Estoque,448,0.3952,65953.44,175012.32,2.65,False,False
SKU-01543,Máscara de Cílios Artesanal Preto,Beleza,Máscara de Cílios,FORN-036,11,327.36,771.72,439,87,352,35,2025-09-15,Descontinuado,268,0.4181,115230.72,271645.44,2.36,False,True
SKU-01544,Kit Skincare Artesanal Azul,Beleza,Kit Skincare,FORN-023,9,284.99,474.76,86,9,77,66,2024-05-09,Em Estoque,259,0.3845,21944.23,36556.52,1.67,False,False
SKU-01545,Shorts Oversize Vermelho,Moda,Shorts,FORN-100,55,322.53,774.58,398,57,341,12,2023-06-28,Em Estoque,448,0.2685,109982.73,264131.78,2.4,False,False
SKU-01546,Luminária Luxo Bege,Lifestyle,Luminária,FORN-054,46,126.73,297.58,101,16,85,121,2025-12-09,Estoque Crítico,448,0.0325,10772.05,25294.3,2.35,True,False
SKU-01547,Camiseta Artesanal Verde,Moda,Camiseta,FORN-030,13,352.27,916.36,320,34,286,54,2023-07-24,Em Estoque,448,0.1613,100749.22,262078.96,2.6,False,False
SKU-01548,Sérum Facial Luxo Preto,Beleza,Sérum Facial,FORN-075,52,201.24,346.99,344,54,290,22,2024-08-28,Em Estoque,276,0.1475,58359.6,100627.1,1.72,False,False
SKU-01549,Perfume Slim Rosa,Beleza,Perfume,FORN-028,12,39.47,109.11,42,8,34,125,2025-06-14,Estoque Crítico,442,0.4482,1341.98,3709.74,2.76,True,False
SKU-01550,Porta-Retrato Urban Vermelho,Lifestyle,Porta-Retrato,FORN-097,8,173.57,534.49,461,17,444,104,2025-05-23,Em Estoque,448,0.187,77065.08,237313.56,3.08,False,False
SKU-01551,Kit Skincare Artesanal Preto,Beleza,Kit Skincare,FORN-008,49,192.07,591.42,85,18,67,38,2023-09-10,Em Estoque,574,0.0112,12868.69,39625.14,3.08,False,False
SKU-01552,Brinco Edição Limitada Vermelho,Acessórios,Brinco,FORN-005,55,361.78,710.76,126,28,98,78,2024-10-17,Em Estoque,448,0.0145,35454.44,69654.48,1.96,False,False
SKU-01553,Blush Urban Azul,Beleza,Blush,FORN-003,11,198.98,570.34,463,30,433,150,2023-03-24,Em Estoque,600,0.444,86158.34,246957.22,2.87,False,False
SKU-01554,Kit Skincare Urban Rosa,Beleza,Kit Skincare,FORN-100,47,253.44,718.19,231,65,166,139,2024-06-07,Em Estoque,227,0.1942,42071.04,119219.54,2.83,False,False
SKU-01555,Espelho de Mesa Edição Limitada Azul,Lifestyle,Espelho de Mesa,FORN-039,15,329.02,893.03,355,79,276,138,2024-07-01,Em Estoque,448,0.1581,90809.52,246476.28,2.71,False,False
SKU-01556,Brinco Luxo Preto,Acessórios,Brinco,FORN-086,15,135.02,245.86,424,30,394,126,2023-05-21,Em Estoque,448,0.2119,53197.88,96868.84,1.82,False,False
SKU-01557,Difusor Exclusivo Vermelho,Lifestyle,Difusor,FORN-088,12,31.3,69.65,95,26,69,25,2023-07-25,Em Estoque,448,0.4655,2159.7,4805.85,2.23,False,False
SKU-01558,Vela Aromática Sustentável Azul,Lifestyle,Vela Aromática,FORN-075,50,311.36,751.73,315,10,305,147,2023-08-04,Em Estoque,448,0.2099,94964.8,229277.65,2.41,False,False
SKU-01559,Jaqueta Delicado Azul,Moda,Jaqueta,FORN-060,6,193.87,593.84,6,1,5,77,2023-07-19,Estoque Crítico,448,0.1467,969.35,2969.2,3.06,True,False
SKU-01560,Legging Sport Nude,Moda,Legging,FORN-069,15,382.4,755.27,89,7,82,93,2024-11-21,Estoque Crítico,448,0.3012,31356.8,61932.14,1.98,True,False
SKU-01561,Shorts Oversize Nude,Moda,Shorts,FORN-079,11,190.86,608.88,1031,174,857,147,2024-04-01,Em Estoque,448,0.4981,163567.02,521810.16,3.19,False,False
SKU-01562,Creme Hidratante Moderno Prata,Beleza,Creme Hidratante,FORN-066,9,270.3,538.59,27,2,25,29,2024-12-18,Estoque Crítico,294,0.2077,6757.5,13464.75,1.99,True,False
SKU-01563,Sérum Facial Edição Limitada Vermelho,Beleza,Sérum Facial,FORN-083,9,272.06,730.34,175,41,134,145,2025-01-04,Estoque Crítico,568,0.3256,36456.04,97865.56,2.68,True,False
SKU-01564,Camisa Social Sport Bege,Moda,Camisa Social,FORN-084,13,55.4,88.77,459,29,430,131,2023-10-05,Em Estoque,448,0.1499,23822.0,38171.1,1.6,False,False
SKU-01565,Sérum Facial Moderno Preto,Beleza,Sérum Facial,FORN-066,15,224.98,546.28,459,16,443,126,2023-07-05,Em Estoque,604,0.2756,99666.14,242002.04,2.43,False,False
SKU-01566,Almofada Luxo Rosa,Lifestyle,Almofada,FORN-068,10,305.86,504.15,435,4,431,127,2023-09-17,Em Estoque,448,0.483,131825.66,217288.65,1.65,False,False
SKU-01567,Óculos de Sol Urban Dourado,Acessórios,Óculos de Sol,FORN-081,53,53.75,122.03,1,1,0,38,2025-10-13,Ruptura,448,0.4294,0.0,0.0,2.27,True,False
SKU-01568,Saia Edição Limitada Vermelho,Moda,Saia,FORN-017,45,231.84,567.69,522,116,406,24,2025-03-14,Em Estoque,448,0.4508,94127.04,230482.14,2.45,False,False
SKU-01569,Shorts Moderno Verde,Moda,Shorts,FORN-077,57,259.48,491.51,259,66,193,134,2023-02-06,Descontinuado,448,0.3734,50079.64,94861.43,1.89,False,True
SKU-01570,Relógio de Parede Clássico Rosa,Lifestyle,Relógio de Parede,FORN-021,56,101.68,259.76,299,11,288,49,2023-08-12,Em Estoque,448,0.0921,29283.84,74810.88,2.55,False,False
SKU-01571,Chapéu Sustentável Vermelho,Acessórios,Chapéu,FORN-091,46,114.97,253.25,389,57,332,10,2023-05-08,Em Estoque,448,0.0673,38170.04,84079.0,2.2,False,False
SKU-01572,Almofada Premium Verde,Lifestyle,Almofada,FORN-046,52,285.39,650.65,256,10,246,146,2024-06-25,Em Estoque,448,0.3402,70205.94,160059.9,2.28,False,False
SKU-01573,Mochila Luxo Rosa,Acessórios,Mochila,FORN-066,13,75.81,164.03,367,72,295,125,2024-04-17,Em Estoque,448,0.4696,22363.95,48388.85,2.16,False,False
SKU-01574,Máscara de Cílios Moderno Bege,Beleza,Máscara de Cílios,FORN-030,11,34.61,77.71,237,67,170,114,2024-10-03,Em Estoque,497,0.2839,5883.7,13210.7,2.25,False,False
SKU-01575,Esfoliante Clássico Bege,Beleza,Esfoliante,FORN-096,5,381.5,723.93,268,49,219,57,2023-07-19,Em Estoque,191,0.1925,83548.5,158540.67,1.9,False,False
SKU-01576,Blush Artesanal Nude,Beleza,Blush,FORN-053,7,91.87,197.67,312,75,237,49,2025-12-20,Em Estoque,433,0.1085,21773.19,46847.79,2.15,False,False
SKU-01577,Kit Chá Luxo Vermelho,Lifestyle,Kit Chá,FORN-072,13,196.32,469.73,312,23,289,105,2024-01-10,Em Estoque,448,0.1281,56736.48,135751.97,2.39,False,False
SKU-01578,Regata Luxo Rosa,Moda,Regata,FORN-078,8,56.35,108.2,540,153,387,31,2023-03-13,Descontinuado,448,0.0032,21807.45,41873.4,1.92,False,True
SKU-01579,Shorts Premium Dourado,Moda,Shorts,FORN-052,49,339.23,935.94,68,9,59,68,2023-05-24,Estoque Crítico,448,0.468,20014.57,55220.46,2.76,True,False
SKU-01580,Shorts Básico Preto,Moda,Shorts,FORN-027,13,328.38,785.86,155,34,121,130,2023-01-19,Estoque Crítico,448,0.3068,39733.98,95089.06,2.39,True,False
SKU-01581,Óleo Corporal Luxo Vermelho,Beleza,Óleo Corporal,FORN-039,7,302.07,805.74,357,17,340,85,2023-06-20,Em Estoque,334,0.0287,102703.8,273951.6,2.67,False,False
SKU-01582,Blusa de Tricô Luxo Azul,Moda,Blusa de Tricô,FORN-004,60,397.46,908.18,104,16,88,112,2023-10-27,Estoque Crítico,448,0.3886,34976.48,79919.84,2.28,True,False
SKU-01583,Bolsa de Couro Urban Verde,Acessórios,Bolsa de Couro,FORN-052,49,354.15,614.9,337,46,291,72,2025-01-15,Em Estoque,448,0.2051,103057.65,178935.9,1.74,False,False
SKU-01584,Mochila Artesanal Verde,Acessórios,Mochila,FORN-062,7,307.92,813.72,375,82,293,84,2023-05-08,Em Estoque,448,0.1544,90220.56,238419.96,2.64,False,False
SKU-01585,Legging Clássico Verde,Moda,Legging,FORN-029,47,269.53,639.18,633,103,530,34,2023-01-16,Em Estoque,448,0.099,142850.9,338765.4,2.37,False,False
SKU-01586,Saia Oversize Preto,Moda,Saia,FORN-029,58,52.74,132.96,446,37,409,95,2025-12-27,Em Estoque,448,0.3614,21570.66,54380.64,2.52,False,False
SKU-01587,Perfume Sustentável Azul,Beleza,Perfume,FORN-027,12,35.32,73.37,94,25,69,85,2024-05-28,Estoque Crítico,639,0.144,2437.08,5062.53,2.08,True,False
SKU-01588,Condicionador Slim Dourado,Beleza,Condicionador,FORN-056,5,188.69,591.36,212,16,196,67,2024-02-01,Em Estoque,661,0.2074,36983.24,115906.56,3.13,False,False
SKU-01589,Camisa Social Básico Dourado,Moda,Camisa Social,FORN-081,46,391.43,1057.21,799,22,777,133,2025-04-22,Em Estoque,448,0.2696,304141.11,821452.17,2.7,False,False
SKU-01590,Shorts Oversize Vermelho,Moda,Shorts,FORN-025,9,34.07,98.88,571,130,441,10,2024-06-18,Em Estoque,448,0.3647,15024.87,43606.08,2.9,False,False
SKU-01591,Caderno Luxo Dourado,Lifestyle,Caderno,FORN-034,53,292.96,758.96,342,46,296,73,2025-11-04,Em Estoque,448,0.0244,86716.16,224652.16,2.59,False,False
SKU-01592,Blush Premium Preto,Beleza,Blush,FORN-037,5,243.38,736.86,410,1,409,89,2024-05-04,Em Estoque,198,0.4972,99542.42,301375.74,3.03,False,False
SKU-01593,Legging Exclusivo Bege,Moda,Legging,FORN-023,6,325.62,533.57,214,50,164,51,2025-12-02,Em Estoque,448,0.1865,53401.68,87505.48,1.64,False,False
